"subject_id" "activity" "variable"                         "mean"
"273" 1 "SITTING" "Time Domain Signal of BodyAccJerk-mean-Z" -0.00336779235021277
"274" 1 "SITTING" "Time Domain Signal of BodyAccJerk-std-X" -0.986430711276596
"275" 1 "SITTING" "Time Domain Signal of BodyAccJerk-std-Y" -0.981371965319149
"276" 1 "SITTING" "Time Domain Signal of BodyAccJerk-std-Z" -0.987910804468085
"277" 1 "SITTING" "Time Domain Signal of BodyGyro-mean-X" -0.045350056512766
"278" 1 "SITTING" "Time Domain Signal of BodyGyro-mean-Y" -0.0919241549361702
"279" 1 "SITTING" "Time Domain Signal of BodyGyro-mean-Z" 0.0629313811914894
"280" 1 "SITTING" "Time Domain Signal of BodyGyro-std-X" -0.977211283191489
"281" 1 "SITTING" "Time Domain Signal of BodyGyro-std-Y" -0.966473895319149
"282" 1 "SITTING" "Time Domain Signal of BodyGyro-std-Z" -0.941425920851064
"283" 1 "SITTING" "Time Domain Signal of BodyGyroJerk-mean-X" -0.0936793807234043
"284" 1 "SITTING" "Time Domain Signal of BodyGyroJerk-mean-Y" -0.0402118124255319
"285" 1 "SITTING" "Time Domain Signal of BodyGyroJerk-mean-Z" -0.046702627
"286" 1 "SITTING" "Time Domain Signal of BodyGyroJerk-std-X" -0.99173159212766
"287" 1 "SITTING" "Time Domain Signal of BodyGyroJerk-std-Y" -0.989518068510638
"288" 1 "SITTING" "Time Domain Signal of BodyGyroJerk-std-Z" -0.987935806382979
"289" 1 "SITTING" "Time Domain Signal of BodyAccMag-mean" -0.948536786170213
"290" 1 "SITTING" "Time Domain Signal of BodyAccMag-std" -0.927078418723404
"291" 1 "SITTING" "Time Domain Signal of GravityAccMag-mean" -0.948536786170213
"292" 1 "SITTING" "Time Domain Signal of GravityAccMag-std" -0.927078418723404
"293" 1 "SITTING" "Time Domain Signal of BodyAccJerkMag-mean" -0.987364195531915
"294" 1 "SITTING" "Time Domain Signal of BodyAccJerkMag-std" -0.984120024042553
"295" 1 "SITTING" "Time Domain Signal of BodyGyroMag-mean" -0.93089249
"296" 1 "SITTING" "Time Domain Signal of BodyGyroMag-std" -0.934531840425532
"297" 1 "SITTING" "Time Domain Signal of BodyGyroJerkMag-mean" -0.991976341276596
"298" 1 "SITTING" "Time Domain Signal of BodyGyroJerkMag-std" -0.988308728510638
"299" 1 "SITTING" "Fast Fourier Transform BodyAcc-mean-X" -0.979641238723404
"300" 1 "SITTING" "Fast Fourier Transform BodyAcc-mean-Y" -0.944084550425532
"301" 1 "SITTING" "Fast Fourier Transform BodyAcc-mean-Z" -0.959184889148936
"302" 1 "SITTING" "Fast Fourier Transform BodyAcc-std-X" -0.976412313191489
"303" 1 "SITTING" "Fast Fourier Transform BodyAcc-std-Y" -0.917275006382979
"304" 1 "SITTING" "Fast Fourier Transform BodyAcc-std-Z" -0.934469558085106
"305" 1 "SITTING" "Fast Fourier Transform BodyAcc-meanFreq-X" -0.0495135975489362
"306" 1 "SITTING" "Fast Fourier Transform BodyAcc-meanFreq-Y" 0.0759460768510638
"307" 1 "SITTING" "Fast Fourier Transform BodyAcc-meanFreq-Z" 0.238829870148936
"308" 1 "SITTING" "Fast Fourier Transform BodyAccJerk-mean-X" -0.986597022553191
"309" 1 "SITTING" "Fast Fourier Transform BodyAccJerk-mean-Y" -0.981579467021277
"310" 1 "SITTING" "Fast Fourier Transform BodyAccJerk-mean-Z" -0.986053092340425
"311" 1 "SITTING" "Fast Fourier Transform BodyAccJerk-std-X" -0.987492994468085
"312" 1 "SITTING" "Fast Fourier Transform BodyAccJerk-std-Y" -0.982513909574468
"313" 1 "SITTING" "Fast Fourier Transform BodyAccJerk-std-Z" -0.988339184893617
"314" 1 "SITTING" "Fast Fourier Transform BodyAccJerk-meanFreq-X" 0.256610823568085
"315" 1 "SITTING" "Fast Fourier Transform BodyAccJerk-meanFreq-Y" 0.0475437839595745
"316" 1 "SITTING" "Fast Fourier Transform BodyAccJerk-meanFreq-Z" 0.0923920032553192
"317" 1 "SITTING" "Fast Fourier Transform BodyGyro-mean-X" -0.976161464042553
"318" 1 "SITTING" "Fast Fourier Transform BodyGyro-mean-Y" -0.975838585319149
"319" 1 "SITTING" "Fast Fourier Transform BodyGyro-mean-Z" -0.951315544468085
"320" 1 "SITTING" "Fast Fourier Transform BodyGyro-std-X" -0.977904227021277
"321" 1 "SITTING" "Fast Fourier Transform BodyGyro-std-Y" -0.962345042553192
"322" 1 "SITTING" "Fast Fourier Transform BodyGyro-std-Z" -0.94391784106383
"323" 1 "SITTING" "Fast Fourier Transform BodyGyro-meanFreq-X" 0.189153021260851
"324" 1 "SITTING" "Fast Fourier Transform BodyGyro-meanFreq-Y" 0.0631270669787234
"325" 1 "SITTING" "Fast Fourier Transform BodyGyro-meanFreq-Z" -0.0297839207446809
"326" 1 "SITTING" "Fast Fourier Transform BodyAccMag-mean" -0.947782922553192
"327" 1 "SITTING" "Fast Fourier Transform BodyAccMag-std" -0.928444801702128
"328" 1 "SITTING" "Fast Fourier Transform BodyAccMag-meanFreq" 0.236655011680851
"329" 1 "SITTING" "Fast Fourier Transform BodyBodyAccJerkMag-mean" -0.985262126808511
"330" 1 "SITTING" "Fast Fourier Transform BodyBodyAccJerkMag-std" -0.981606177446808
"331" 1 "SITTING" "Fast Fourier Transform BodyBodyAccJerkMag-meanFreq" 0.351852201957447
"332" 1 "SITTING" "Fast Fourier Transform BodyBodyGyroMag-mean" -0.958435589361702
"333" 1 "SITTING" "Fast Fourier Transform BodyBodyGyroMag-std" -0.932198374893617
"334" 1 "SITTING" "Fast Fourier Transform BodyBodyGyroMag-meanFreq" -0.000262186717021277
"335" 1 "SITTING" "Fast Fourier Transform BodyBodyGyroJerkMag-mean" -0.989797547234043
"336" 1 "SITTING" "Fast Fourier Transform BodyBodyGyroJerkMag-std" -0.987049617234043
"337" 1 "SITTING" "Fast Fourier Transform BodyBodyGyroJerkMag-meanFreq" 0.184775928085106
"338" 1 "SITTING" "Angle of tBodyAccMean,gravity" 0.0274415479191489
"339" 1 "SITTING" "Angle of tBodyAccJerkMean,gravityMean" 0.0297097878297872
"340" 1 "SITTING" "Angle of tBodyGyroMean,gravityMean" 0.0676981338723404
"341" 1 "SITTING" "Angle of tBodyGyroJerkMean,gravityMean" -0.064881619087234
"342" 1 "SITTING" "Angle of X,gravityMean" -0.591247480212766
"343" 1 "SITTING" "Angle of Y,gravityMean" -0.0604660253808511
"344" 1 "SITTING" "Angle of Z,gravityMean" -0.218017225106383
"345" 1 "STANDING" "Time Domain Signal of BodyAcc-mean-X" 0.278917629056604
"346" 1 "STANDING" "Time Domain Signal of BodyAcc-mean-Y" -0.0161375901037736
"347" 1 "STANDING" "Time Domain Signal of BodyAcc-mean-Z" -0.110601817735849
"348" 1 "STANDING" "Time Domain Signal of BodyAcc-std-X" -0.995759901509434
"349" 1 "STANDING" "Time Domain Signal of BodyAcc-std-Y" -0.973190056415094
"350" 1 "STANDING" "Time Domain Signal of BodyAcc-std-Z" -0.979775876981132
"351" 1 "STANDING" "Time Domain Signal of GravityAcc-mean-X" 0.942952000377358
"352" 1 "STANDING" "Time Domain Signal of GravityAcc-mean-Y" -0.272983832264151
"353" 1 "STANDING" "Time Domain Signal of GravityAcc-mean-Z" 0.0134905823226415
"354" 1 "STANDING" "Time Domain Signal of GravityAcc-std-X" -0.99376298509434
"355" 1 "STANDING" "Time Domain Signal of GravityAcc-std-Y" -0.981225957924528
"356" 1 "STANDING" "Time Domain Signal of GravityAcc-std-Z" -0.976324063584906
"357" 1 "STANDING" "Time Domain Signal of BodyAccJerk-mean-X" 0.0753766542264151
"358" 1 "STANDING" "Time Domain Signal of BodyAccJerk-mean-Y" 0.00797573092830189
"359" 1 "STANDING" "Time Domain Signal of BodyAccJerk-mean-Z" -0.00368524954709434
"360" 1 "STANDING" "Time Domain Signal of BodyAccJerk-std-X" -0.994604542264151
"361" 1 "STANDING" "Time Domain Signal of BodyAccJerk-std-Y" -0.98564873245283
"362" 1 "STANDING" "Time Domain Signal of BodyAccJerk-std-Z" -0.992251177358491
"363" 1 "STANDING" "Time Domain Signal of BodyGyro-mean-X" -0.0239877347979245
"364" 1 "STANDING" "Time Domain Signal of BodyGyro-mean-Y" -0.0593972209811321
"365" 1 "STANDING" "Time Domain Signal of BodyGyro-mean-Z" 0.074800751
"366" 1 "STANDING" "Time Domain Signal of BodyGyro-std-X" -0.987191946603774
"367" 1 "STANDING" "Time Domain Signal of BodyGyro-std-Y" -0.98773444
"368" 1 "STANDING" "Time Domain Signal of BodyGyro-std-Z" -0.980645626981132
"369" 1 "STANDING" "Time Domain Signal of BodyGyroJerk-mean-X" -0.0996092129056604
"370" 1 "STANDING" "Time Domain Signal of BodyGyroJerk-mean-Y" -0.0440627877924528
"371" 1 "STANDING" "Time Domain Signal of BodyGyroJerk-mean-Z" -0.0489505466716981
"372" 1 "STANDING" "Time Domain Signal of BodyGyroJerk-std-X" -0.992945106981132
"373" 1 "STANDING" "Time Domain Signal of BodyGyroJerk-std-Y" -0.995137917358491
"374" 1 "STANDING" "Time Domain Signal of BodyGyroJerk-std-Z" -0.992108467169811
"375" 1 "STANDING" "Time Domain Signal of BodyAccMag-mean" -0.984278207358491
"376" 1 "STANDING" "Time Domain Signal of BodyAccMag-std" -0.981942928867925
"377" 1 "STANDING" "Time Domain Signal of GravityAccMag-mean" -0.984278207358491
"378" 1 "STANDING" "Time Domain Signal of GravityAccMag-std" -0.981942928867925
"379" 1 "STANDING" "Time Domain Signal of BodyAccJerkMag-mean" -0.992367790566038
"380" 1 "STANDING" "Time Domain Signal of BodyAccJerkMag-std" -0.993096209433962
"381" 1 "STANDING" "Time Domain Signal of BodyGyroMag-mean" -0.976493792830189
"382" 1 "STANDING" "Time Domain Signal of BodyGyroMag-std" -0.978690028679245
"383" 1 "STANDING" "Time Domain Signal of BodyGyroJerkMag-mean" -0.994966790566038
"384" 1 "STANDING" "Time Domain Signal of BodyGyroJerkMag-std" -0.994733238679245
"385" 1 "STANDING" "Fast Fourier Transform BodyAcc-mean-X" -0.995249932641509
"386" 1 "STANDING" "Fast Fourier Transform BodyAcc-mean-Y" -0.977070847735849
"387" 1 "STANDING" "Fast Fourier Transform BodyAcc-mean-Z" -0.985297098679245
"388" 1 "STANDING" "Fast Fourier Transform BodyAcc-std-X" -0.99602834509434
"389" 1 "STANDING" "Fast Fourier Transform BodyAcc-std-Y" -0.972293102075472
"390" 1 "STANDING" "Fast Fourier Transform BodyAcc-std-Z" -0.977937259622642
"391" 1 "STANDING" "Fast Fourier Transform BodyAcc-meanFreq-X" 0.0865153619088679
"392" 1 "STANDING" "Fast Fourier Transform BodyAcc-meanFreq-Y" 0.117478948718868
"393" 1 "STANDING" "Fast Fourier Transform BodyAcc-meanFreq-Z" 0.244858585792453
"394" 1 "STANDING" "Fast Fourier Transform BodyAccJerk-mean-X" -0.994630797358491
"395" 1 "STANDING" "Fast Fourier Transform BodyAccJerk-mean-Y" -0.985418704528302
"396" 1 "STANDING" "Fast Fourier Transform BodyAccJerk-mean-Z" -0.990752166037736
"397" 1 "STANDING" "Fast Fourier Transform BodyAccJerk-std-X" -0.995073759245283
"398" 1 "STANDING" "Fast Fourier Transform BodyAccJerk-std-Y" -0.987018226792453
"399" 1 "STANDING" "Fast Fourier Transform BodyAccJerk-std-Z" -0.992349818113208
"400" 1 "STANDING" "Fast Fourier Transform BodyAccJerk-meanFreq-X" 0.314182940150943
"401" 1 "STANDING" "Fast Fourier Transform BodyAccJerk-meanFreq-Y" 0.0391618954943396
"402" 1 "STANDING" "Fast Fourier Transform BodyAccJerk-meanFreq-Z" 0.138581478749057
"403" 1 "STANDING" "Fast Fourier Transform BodyGyro-mean-X" -0.986386786037736
"404" 1 "STANDING" "Fast Fourier Transform BodyGyro-mean-Y" -0.988984455849057
"405" 1 "STANDING" "Fast Fourier Transform BodyGyro-mean-Z" -0.980773122830189
"406" 1 "STANDING" "Fast Fourier Transform BodyGyro-std-X" -0.987497128679245
"407" 1 "STANDING" "Fast Fourier Transform BodyGyro-std-Y" -0.987107727735849
"408" 1 "STANDING" "Fast Fourier Transform BodyGyro-std-Z" -0.98234533
"409" 1 "STANDING" "Fast Fourier Transform BodyGyro-meanFreq-X" -0.120293020603774
"410" 1 "STANDING" "Fast Fourier Transform BodyGyro-meanFreq-Y" -0.0447191978169811
"411" 1 "STANDING" "Fast Fourier Transform BodyGyro-meanFreq-Z" 0.100607635139623
"412" 1 "STANDING" "Fast Fourier Transform BodyAccMag-mean" -0.985356361132075
"413" 1 "STANDING" "Fast Fourier Transform BodyAccMag-std" -0.982313804716981
"414" 1 "STANDING" "Fast Fourier Transform BodyAccMag-meanFreq" 0.284555290773585
"415" 1 "STANDING" "Fast Fourier Transform BodyBodyAccJerkMag-mean" -0.99254247754717
"416" 1 "STANDING" "Fast Fourier Transform BodyBodyAccJerkMag-std" -0.992536003396226
"417" 1 "STANDING" "Fast Fourier Transform BodyBodyAccJerkMag-meanFreq" 0.422220102264151
"418" 1 "STANDING" "Fast Fourier Transform BodyBodyGyroMag-mean" -0.984617623396226
"419" 1 "STANDING" "Fast Fourier Transform BodyBodyGyroMag-std" -0.978466072075472
"420" 1 "STANDING" "Fast Fourier Transform BodyBodyGyroMag-meanFreq" -0.0286057725328302
"421" 1 "STANDING" "Fast Fourier Transform BodyBodyGyroJerkMag-mean" -0.994815376981132
"422" 1 "STANDING" "Fast Fourier Transform BodyBodyGyroJerkMag-std" -0.994671123207547
"423" 1 "STANDING" "Fast Fourier Transform BodyBodyGyroJerkMag-meanFreq" 0.334498734301887
"424" 1 "STANDING" "Angle of tBodyAccMean,gravity" -0.000222340747169812
"425" 1 "STANDING" "Angle of tBodyAccJerkMean,gravityMean" 0.021963782690566
"426" 1 "STANDING" "Angle of tBodyGyroMean,gravityMean" -0.0337938382037736
"427" 1 "STANDING" "Angle of tBodyGyroJerkMean,gravityMean" -0.0279229321962264
"428" 1 "STANDING" "Angle of X,gravityMean" -0.743407887924528
"429" 1 "STANDING" "Angle of Y,gravityMean" 0.270175032830189
"430" 1 "STANDING" "Angle of Z,gravityMean" 0.0122528503773585
"431" 1 "LAYING" "Time Domain Signal of BodyAcc-mean-X" 0.22159824394
"432" 1 "LAYING" "Time Domain Signal of BodyAcc-mean-Y" -0.0405139534294
"433" 1 "LAYING" "Time Domain Signal of BodyAcc-mean-Z" -0.11320355358
"434" 1 "LAYING" "Time Domain Signal of BodyAcc-std-X" -0.9280564692
"435" 1 "LAYING" "Time Domain Signal of BodyAcc-std-Y" -0.83682740562
"436" 1 "LAYING" "Time Domain Signal of BodyAcc-std-Z" -0.826061401628
"437" 1 "LAYING" "Time Domain Signal of GravityAcc-mean-X" -0.24888179828
"438" 1 "LAYING" "Time Domain Signal of GravityAcc-mean-Y" 0.70554977346
"439" 1 "LAYING" "Time Domain Signal of GravityAcc-mean-Z" 0.4458177198
"440" 1 "LAYING" "Time Domain Signal of GravityAcc-std-X" -0.8968300184
"441" 1 "LAYING" "Time Domain Signal of GravityAcc-std-Y" -0.90772000676
"442" 1 "LAYING" "Time Domain Signal of GravityAcc-std-Z" -0.85236629022
"443" 1 "LAYING" "Time Domain Signal of BodyAccJerk-mean-X" 0.0810865342
"444" 1 "LAYING" "Time Domain Signal of BodyAccJerk-mean-Y" 0.0038382040088
"445" 1 "LAYING" "Time Domain Signal of BodyAccJerk-mean-Z" 0.010834236361
"446" 1 "LAYING" "Time Domain Signal of BodyAccJerk-std-X" -0.958482112
"447" 1 "LAYING" "Time Domain Signal of BodyAccJerk-std-Y" -0.9241492736
"448" 1 "LAYING" "Time Domain Signal of BodyAccJerk-std-Z" -0.9548551108
"449" 1 "LAYING" "Time Domain Signal of BodyGyro-mean-X" -0.016553093978
"450" 1 "LAYING" "Time Domain Signal of BodyGyro-mean-Y" -0.064486124088
"451" 1 "LAYING" "Time Domain Signal of BodyGyro-mean-Z" 0.14868943626
"452" 1 "LAYING" "Time Domain Signal of BodyGyro-std-X" -0.87354386782
"453" 1 "LAYING" "Time Domain Signal of BodyGyro-std-Y" -0.9510904402
"454" 1 "LAYING" "Time Domain Signal of BodyGyro-std-Z" -0.9082846626
"455" 1 "LAYING" "Time Domain Signal of BodyGyroJerk-mean-X" -0.107270949192
"456" 1 "LAYING" "Time Domain Signal of BodyGyroJerk-mean-Y" -0.04151728689
"457" 1 "LAYING" "Time Domain Signal of BodyGyroJerk-mean-Z" -0.0740501211
"458" 1 "LAYING" "Time Domain Signal of BodyGyroJerk-std-X" -0.9186085208
"459" 1 "LAYING" "Time Domain Signal of BodyGyroJerk-std-Y" -0.9679072436
"460" 1 "LAYING" "Time Domain Signal of BodyGyroJerk-std-Z" -0.9577901596
"461" 1 "LAYING" "Time Domain Signal of BodyAccMag-mean" -0.8419291525
"462" 1 "LAYING" "Time Domain Signal of BodyAccMag-std" -0.79514486386
"463" 1 "LAYING" "Time Domain Signal of GravityAccMag-mean" -0.8419291525
"464" 1 "LAYING" "Time Domain Signal of GravityAccMag-std" -0.79514486386
"465" 1 "LAYING" "Time Domain Signal of BodyAccJerkMag-mean" -0.9543962646
"466" 1 "LAYING" "Time Domain Signal of BodyAccJerkMag-std" -0.9282456284
"467" 1 "LAYING" "Time Domain Signal of BodyGyroMag-mean" -0.874759548
"468" 1 "LAYING" "Time Domain Signal of BodyGyroMag-std" -0.81901016976
"469" 1 "LAYING" "Time Domain Signal of BodyGyroJerkMag-mean" -0.96346103
"470" 1 "LAYING" "Time Domain Signal of BodyGyroJerkMag-std" -0.9358409828
"471" 1 "LAYING" "Fast Fourier Transform BodyAcc-mean-X" -0.9390990524
"472" 1 "LAYING" "Fast Fourier Transform BodyAcc-mean-Y" -0.86706520518
"473" 1 "LAYING" "Fast Fourier Transform BodyAcc-mean-Z" -0.8826668762
"474" 1 "LAYING" "Fast Fourier Transform BodyAcc-std-X" -0.9244374346
"475" 1 "LAYING" "Fast Fourier Transform BodyAcc-std-Y" -0.8336255561
"476" 1 "LAYING" "Fast Fourier Transform BodyAcc-std-Z" -0.81289155944
"477" 1 "LAYING" "Fast Fourier Transform BodyAcc-meanFreq-X" -0.158792670508
"478" 1 "LAYING" "Fast Fourier Transform BodyAcc-meanFreq-Y" 0.097534841586
"479" 1 "LAYING" "Fast Fourier Transform BodyAcc-meanFreq-Z" 0.08943765522
"480" 1 "LAYING" "Fast Fourier Transform BodyAccJerk-mean-X" -0.9570738838
"481" 1 "LAYING" "Fast Fourier Transform BodyAccJerk-mean-Y" -0.9224626098
"482" 1 "LAYING" "Fast Fourier Transform BodyAccJerk-mean-Z" -0.9480609042
"483" 1 "LAYING" "Fast Fourier Transform BodyAccJerk-std-X" -0.9641607086
"484" 1 "LAYING" "Fast Fourier Transform BodyAccJerk-std-Y" -0.9322178704
"485" 1 "LAYING" "Fast Fourier Transform BodyAccJerk-std-Z" -0.9605869872
"486" 1 "LAYING" "Fast Fourier Transform BodyAccJerk-meanFreq-X" 0.132419092398
"487" 1 "LAYING" "Fast Fourier Transform BodyAccJerk-meanFreq-Y" 0.024513618956
"488" 1 "LAYING" "Fast Fourier Transform BodyAccJerk-meanFreq-Z" 0.02438794528
"489" 1 "LAYING" "Fast Fourier Transform BodyGyro-mean-X" -0.850249174586
"490" 1 "LAYING" "Fast Fourier Transform BodyGyro-mean-Y" -0.9521914948
"491" 1 "LAYING" "Fast Fourier Transform BodyGyro-mean-Z" -0.909302721
"492" 1 "LAYING" "Fast Fourier Transform BodyGyro-std-X" -0.8822964508
"493" 1 "LAYING" "Fast Fourier Transform BodyGyro-std-Y" -0.9512320494
"494" 1 "LAYING" "Fast Fourier Transform BodyGyro-std-Z" -0.9165825082
"495" 1 "LAYING" "Fast Fourier Transform BodyGyro-meanFreq-X" -0.003546795856
"496" 1 "LAYING" "Fast Fourier Transform BodyGyro-meanFreq-Y" -0.091529130882
"497" 1 "LAYING" "Fast Fourier Transform BodyGyro-meanFreq-Z" 0.01045812566
"498" 1 "LAYING" "Fast Fourier Transform BodyAccMag-mean" -0.8617676481
"499" 1 "LAYING" "Fast Fourier Transform BodyAccMag-std" -0.7983009404
"500" 1 "LAYING" "Fast Fourier Transform BodyAccMag-meanFreq" 0.08640856294
"501" 1 "LAYING" "Fast Fourier Transform BodyBodyAccJerkMag-mean" -0.9333003608
"502" 1 "LAYING" "Fast Fourier Transform BodyBodyAccJerkMag-std" -0.9218039756
"503" 1 "LAYING" "Fast Fourier Transform BodyBodyAccJerkMag-meanFreq" 0.26639115416
"504" 1 "LAYING" "Fast Fourier Transform BodyBodyGyroMag-mean" -0.8621901854
"505" 1 "LAYING" "Fast Fourier Transform BodyBodyGyroMag-std" -0.82431943968
"506" 1 "LAYING" "Fast Fourier Transform BodyBodyGyroMag-meanFreq" -0.1397750127
"507" 1 "LAYING" "Fast Fourier Transform BodyBodyGyroJerkMag-mean" -0.9423669466
"508" 1 "LAYING" "Fast Fourier Transform BodyBodyGyroJerkMag-std" -0.9326606676
"509" 1 "LAYING" "Fast Fourier Transform BodyBodyGyroJerkMag-meanFreq" 0.17648590708
"510" 1 "LAYING" "Angle of tBodyAccMean,gravity" 0.0213659655642
"511" 1 "LAYING" "Angle of tBodyAccJerkMean,gravityMean" 0.00306040735
"512" 1 "LAYING" "Angle of tBodyGyroMean,gravityMean" -0.001666984698
"513" 1 "LAYING" "Angle of tBodyGyroJerkMean,gravityMean" 0.08443716468
"514" 1 "LAYING" "Angle of X,gravityMean" 0.4267062264
"515" 1 "LAYING" "Angle of Y,gravityMean" -0.52034381798
"516" 1 "LAYING" "Angle of Z,gravityMean" -0.35241310896
"517" 2 "WALKING" "Time Domain Signal of BodyAcc-mean-X" 0.276426586440678
"518" 2 "WALKING" "Time Domain Signal of BodyAcc-mean-Y" -0.0185949199145763
"519" 2 "WALKING" "Time Domain Signal of BodyAcc-mean-Z" -0.105500357966102
"520" 2 "WALKING" "Time Domain Signal of BodyAcc-std-X" -0.423642838474576
"521" 2 "WALKING" "Time Domain Signal of BodyAcc-std-Y" -0.0780912533118644
"522" 2 "WALKING" "Time Domain Signal of BodyAcc-std-Z" -0.425257524915254
"523" 2 "WALKING" "Time Domain Signal of GravityAcc-mean-X" 0.91301733338983
"524" 2 "WALKING" "Time Domain Signal of GravityAcc-mean-Y" -0.34660709
"525" 2 "WALKING" "Time Domain Signal of GravityAcc-mean-Z" 0.0847270871186441
"526" 2 "WALKING" "Time Domain Signal of GravityAcc-std-X" -0.972693201355932
"527" 2 "WALKING" "Time Domain Signal of GravityAcc-std-Y" -0.972116879661017
"528" 2 "WALKING" "Time Domain Signal of GravityAcc-std-Z" -0.972072847627119
"529" 2 "WALKING" "Time Domain Signal of BodyAccJerk-mean-X" 0.0618080696279661
"530" 2 "WALKING" "Time Domain Signal of BodyAccJerk-mean-Y" 0.0182492679288136
"531" 2 "WALKING" "Time Domain Signal of BodyAccJerk-mean-Z" 0.00789533706610169
"532" 2 "WALKING" "Time Domain Signal of BodyAccJerk-std-X" -0.277530462620339
"533" 2 "WALKING" "Time Domain Signal of BodyAccJerk-std-Y" -0.0166022362847458
"534" 2 "WALKING" "Time Domain Signal of BodyAccJerk-std-Z" -0.586090418983051
"535" 2 "WALKING" "Time Domain Signal of BodyGyro-mean-X" -0.0530258157347458
"536" 2 "WALKING" "Time Domain Signal of BodyGyro-mean-Y" -0.0482382316949153
"537" 2 "WALKING" "Time Domain Signal of BodyGyro-mean-Z" 0.0828336633220339
"538" 2 "WALKING" "Time Domain Signal of BodyGyro-std-X" -0.561550255762712
"539" 2 "WALKING" "Time Domain Signal of BodyGyro-std-Y" -0.53845366779661
"540" 2 "WALKING" "Time Domain Signal of BodyGyro-std-Z" -0.481085535084746
"541" 2 "WALKING" "Time Domain Signal of BodyGyroJerk-mean-X" -0.0818833429152542
"542" 2 "WALKING" "Time Domain Signal of BodyGyroJerk-mean-Y" -0.0538299449067797
"543" 2 "WALKING" "Time Domain Signal of BodyGyroJerk-mean-Z" -0.0514939156830508
"544" 2 "WALKING" "Time Domain Signal of BodyGyroJerk-std-X" -0.389549831525424
"545" 2 "WALKING" "Time Domain Signal of BodyGyroJerk-std-Y" -0.634140436101695
"546" 2 "WALKING" "Time Domain Signal of BodyGyroJerk-std-Z" -0.435492677288136
"547" 2 "WALKING" "Time Domain Signal of BodyAccMag-mean" -0.290407593728814
"548" 2 "WALKING" "Time Domain Signal of BodyAccMag-std" -0.422544169322034
"549" 2 "WALKING" "Time Domain Signal of GravityAccMag-mean" -0.290407593728814
"550" 2 "WALKING" "Time Domain Signal of GravityAccMag-std" -0.422544169322034
"551" 2 "WALKING" "Time Domain Signal of BodyAccJerkMag-mean" -0.281424153881356
"552" 2 "WALKING" "Time Domain Signal of BodyAccJerkMag-std" -0.164150985127119
"553" 2 "WALKING" "Time Domain Signal of BodyGyroMag-mean" -0.446549092881356
"554" 2 "WALKING" "Time Domain Signal of BodyGyroMag-std" -0.553019916271186
"555" 2 "WALKING" "Time Domain Signal of BodyGyroJerkMag-mean" -0.547911950338983
"556" 2 "WALKING" "Time Domain Signal of BodyGyroJerkMag-std" -0.557798151355932
